date,title,user,views,recommends,unrecommends
2024-03-28 14:27,쓰리봉..,"
				kimy****
			",810,0,0
2024-03-28 14:26,끝났네.,"
				puon****
			",912,2,0
2024-03-28 14:26,잡주로 변해가넹,"
				kaja****
			",754,0,0
2024-03-28 14:26,내일,"
				kimy****
			",771,0,0
2024-03-28 14:24,아이구야 ,"
				oran****
			",848,0,0
2024-03-28 14:21,오늘로서주가,"
				wnql****
			",930,0,0
2024-03-28 14:24,오늘로서주가,"
				mhc9****
			",769,0,1
2024-03-28 14:21,현차가 만만해보여? ㅋㅋㅋㅋ,"
				uhch****
			",935,1,0
2024-03-28 14:16,툭하면 시초가 대비 만원씩 쳐빼네,"
				love****
			",791,0,0
2024-03-28 14:15,현대차가 만만햐보이냐~~주린이덜아~~,"
				uhch****
			",911,2,4
2024-03-28 14:13,잡주,"
				to1t****
			",858,1,0
2024-03-28 14:12,비싸 1월만해도 18만짜리,"
				nanh****
			",883,1,1
2024-03-28 14:07,ㅋㅋㅋ  키움ㅂㄷ들이  사댈때부터 알아봤지!~!~  오늘 만원이상 빠질거를,"
				uhch****
			",950,1,0
2024-03-28 14:07,문제는 지수가 조정 받을 듯 싶다,"
				meca****
			",813,0,2
2024-03-28 14:07,됐꼬~,"
				os******
			",824,0,0
2024-03-28 14:06,멋있다,"
				tmdd****
			",849,1,0
2024-03-28 14:05,분기배당,"
				owsi****
			",958,1,1
2024-03-28 14:03,관망해야하는 시기,"
				ki******
			",867,2,0
2024-03-28 14:03,건물 짖는거 때문인가?,"
				unja****
			",851,1,0
2024-03-28 14:02,자사주 매입,"
				arim****
			",802,0,0
2024-03-28 14:01,밸류업은 개뿌리 개미만 조땜,"
				seun****
			",761,0,0
2024-03-28 13:58,이게 정상?,"
				josu****
			",1012,7,0
2024-03-28 13:56,전부 정리했다,"
				dnlt****
			",1137,3,1
2024-03-28 13:56,박스 이탈각 나온다잉,"
				my******
			",877,2,0
2024-03-28 13:55,멍충한 ㄱㅐ미들만 매수 하는구나,"
				pjyy****
			",842,3,0
2024-03-28 13:54,얘만 대체 왜 이러는거임?,"
				suba****
			",993,1,0
2024-03-28 13:52,배당락이 쎄긴쎄네,"
				sunb****
			",1181,0,0
2024-03-28 13:52,방금 던지는거 봤냐,"
				dnlt****
			",880,2,0
2024-03-28 13:49,반도체 랠리 그치기 전에,"
				ybyb****
			",823,1,0
2024-03-28 13:45,어제 들어왔는데,"
				gkrr****
			",1051,0,0
2024-03-28 13:44,25만에 ,"
				kwju****
			",833,0,0
2024-03-28 13:43,후발주자 gm  포드도 ,"
				meca****
			",789,0,0
2024-03-28 13:42,그나마 저피알,"
				kd******
			",779,0,1
2024-03-28 13:42,오늘은 반도체 날이네,"
				carr****
			",863,1,0
2024-03-28 13:41,다끝난듯 이제 내려갈일만,"
				mari****
			",795,0,1
2024-03-28 13:41,이좋은 장에,"
				meca****
			",810,1,0
2024-03-28 13:37,Sk 온 인수좀 해주세요~~,"
				lee_****
			",781,0,0
2024-03-28 13:36,죽은자식 불알 만지듯 이딴것  사대지말고 ,"
				uhch****
			",784,0,0
2024-03-28 13:34,이가격에 슬슬 갸미가 꼬이는꼬락서니가,"
				uhch****
			",803,0,0
2024-03-28 13:28,자동차주 팔아서,"
				jeon****
			",883,2,0
2024-03-28 13:28,오늘,"
				kimy****
			",800,0,0
2024-03-28 13:25,씽씽~ 다정한 내 친구~ 아기 자동차 씽씽이~,"
				abra****
			",784,0,0
2024-03-28 13:18,오늘 배당락일이야 아니야,"
				hyun****
			",882,0,0
2024-03-28 13:07,현대차 다음 상승동력은,"
				gadg****
			",908,0,5
2024-03-28 12:44,현대,"
				kd******
			",925,0,0
2024-03-28 12:37,기달,"
				myas****
			",914,3,0
2024-03-28 12:26,"반도체, 방산, 전력","
				cp******
			",848,0,0
2024-03-28 12:26,24 25단타들 뒤지게,"
				king****
			",913,1,2
2024-03-28 12:24,ㅁㅊ 새키,"
				five****
			",824,0,0
2024-03-28 12:14,1분기 배당없는데 뭔노무 배당락 타령이남~~,"
				uhch****
			",1185,0,5
2024-03-28 11:55,배당락이 심하네,"
				oris****
			",1406,2,0
2024-03-28 11:52,더블 배당 받고,"
				kdso****
			",971,0,2
2024-03-28 11:42,차만 놓고보는 현대차,"
				impa****
			",899,0,0
2024-03-28 11:41,당장은 노답이다,"
				jyba****
			",912,1,0
2024-03-28 11:37,비례17번 금융개혁당!,"
				bin0****
			",839,0,1
2024-03-28 11:33,"삼전나는날,현차자는날","
				jjjk****
			",855,0,0
2024-03-28 11:33,또 징징들댄다...,"
				yong****
			",911,1,1
2024-03-28 11:27,외인이 실망해 물량던져버리면 바로 황천길,"
				uhch****
			",875,0,0
2024-03-28 11:24,오늘도 새가슴 키움개미덜  열일하세요~~~,"
				uhch****
			",855,0,0
2024-03-28 11:18,ㅋㅋㅋ 끝난주식 들고서들 뭐하냐,"
				uhch****
			",926,3,2
2024-03-28 11:16,개인투자자,"
				hoch****
			",919,0,0
2024-03-28 11:15,폭락임박,"
				pjyy****
			",935,1,1
2024-03-28 11:14,어유~,"
				os******
			",847,0,0
2024-03-28 11:04,아그드라 ㅡ뜸들미말고 할레면한꺼번에좍싸라 변비떵나오듯찔끔하지말고ㅡ,"
				zuak****
			",873,0,1
2024-03-28 11:03,거래량 30만인데 죄다 매도,"
				dnlt****
			",901,0,0
2024-03-28 11:00,이제 25가려면 500만주 사야함,"
				dnlt****
			",1074,1,0
2024-03-28 10:57,전기차 망했다네요 ...,"
				cjda****
			",903,0,1
2024-03-28 10:53,kg모빌리티관련주내요,"
				wnql****
			",843,0,0
2024-03-28 10:49,신한증권 ㅋㅋ,"
				ejsw****
			",919,4,0
2024-03-28 10:47,★국내분기배당주 배당일 정리,"
				gaiu****
			",1222,6,0
2024-03-28 10:43,다시 파입 시즌 돌입이다 ㅋ,"
				ywpa****
			",920,1,0
2024-03-28 10:43,배당락이가 와 이리쳐빠지노,"
				huny****
			",959,1,0
2024-03-28 10:43,탐욕이 가득 찼네~,"
				oran****
			",903,1,0
2024-03-28 10:40,이죄명이 선거운동 마이크 잡으니까 반응,"
				nouv****
			",970,12,7
2024-03-28 10:38,ㅋㅋㅋㅋㅋ 대단하다 진짜,"
				myhe****
			",994,3,0
2024-03-28 10:39,ㅋㅋㅋㅋㅋ 대단하다 진짜,"
				to1t****
			",818,0,0
2024-03-28 10:32,내가 인버스 사라고 했제?ㅋ,"
				oran****
			",979,2,1
2024-03-28 10:30,오늘도,"
				puon****
			",842,0,0
2024-03-28 10:22,어제 막장에 ,"
				rohj****
			",947,1,0
2024-03-28 10:19,정의선이 같은 주식,"
				uhch****
			",864,0,0
2024-03-28 10:13,개인이 파는걸,"
				sk******
			",1039,1,1
2024-03-28 10:13,외넘+ㄱㅐ관 쌍매도 ,"
				pjyy****
			",910,1,2
2024-03-28 10:13,그렇레말해줘도,"
				wnql****
			",864,0,0
2024-03-28 10:02,20만원,"
				oran****
			",1043,0,2
2024-03-28 9:52,안녕하세요..! 현대차 기업분석을 하고있는데요..!(수업내용ㅠㅠ),"
				yjm9****
			",917,0,2
2024-03-28 9:54,[삭제된 게시물의 답글]잡주에 또속으셨어요? ㅎㅎㅎ,"
				wodn****
			",865,2,0
2024-03-28 9:40,3년 물려있었는데,"
				wjvk****
			",1295,9,2
2024-03-28 9:38,지수 조정 받으면 폭락하깃다,"
				meca****
			",988,1,0
2024-03-28 9:36,에고 안볼란다,"
				mrp2****
			",978,1,0
2024-03-28 9:35,1분기 배당있단다 ,"
				fuwa****
			",1468,1,0
2024-03-28 9:30,근데 1분기 배당이 있는거여 없는거여?,"
				nouv****
			",976,0,4
2024-03-28 9:23,대단하다 지수 이리폭등했는데,"
				meca****
			",1104,2,0
2024-03-28 9:22,자동차,"
				ll******
			",977,2,0
2024-03-28 9:20,다른거다오를때 혼자처박고잇네,"
				ap******
			",983,2,0
2024-03-28 9:19,인내는 쓰고 열매는 달다 ,"
				cona****
			",910,0,0
2024-03-28 9:16,ㅂㅅ주식의 대명사,"
				uhch****
			",975,2,1
2024-03-28 9:07,매도 심상치 않다,"
				dnlt****
			",1022,0,2
2024-03-28 9:05,자사주 소각해서,"
				fuwa****
			",1105,0,0
2024-03-28 9:04,개미가,"
				sk******
			",933,0,0
2024-03-28 9:02,단타는 메릴린치 였네,"
				myhe****
			",916,0,0
2024-03-28 8:59,외국인 엄청난매집 끝이나려면 주가가 마니 올라야하는데,"
				mari****
			",1073,0,0
2024-03-28 8:59,정배열,"
				blue****
			",926,0,0
2024-03-28 8:47,빅쇼트데이,"
				chla****
			",989,1,0
2024-03-28 8:19,오늘은 안티 전멸인가..,"
				wook****
			",967,0,1
2024-03-28 8:05,총선90석되더라도 윤짜장흐뭇한미소ㅡ총선책임 한동훈은당신땜에졌잖아나미국간다,"
				zuak****
			",985,0,3
2024-03-28 7:47,"★주식과 정치는 맞물려 있다, 국민의힘 과반수 이상 당선되어야 금투세 폐지된다!","
				kim5****
			",1098,2,0
2024-03-28 7:35,현대차우를 안사고 현대차를 ,"
				yoon****
			",1488,0,1
2024-03-28 6:29,현대차가 배터리 개발도하냐,"
				mari****
			",1293,1,1
2024-03-28 6:11,25만,"
				to1t****
			",1266,4,1
2024-03-28 4:10,◆◆중국조폭 수입 사태◆◆,"
				bumj****
			",1280,0,1
2024-03-28 2:13,현대차 AI,"
				youn****
			",1497,0,0
2024-03-28 0:48,갭이 많이 줄어들었네요.,"
				uihy****
			",1948,11,0
2024-03-28 0:10,환율 1350원과 환율 1080원,"
				milk****
			",1751,1,2
2024-03-27 22:14,현대차 배당 전망글,"
				dhrj****
			",1260,1,4
2024-03-27 21:25,"현대차 '전고체 배터리' 앞서간다… ""A샘플 완료, 파일럿 라인 발주""","
				dlrn****
			",985,10,1
2024-03-27 21:23,쉴때와 일할때는,"
				five****
			",735,0,0
2024-03-27 21:09,현대 중공업 화이팅 ㅋㅋ,"
				nina****
			",888,1,0
2024-03-27 21:08,"금투세는 반드시 없애야,","
				koh2****
			",830,8,0
2024-03-27 20:27,sayd 그는 대체 뭐하는 사람일까,"
				uhsi****
			",759,1,0
2024-03-27 20:21,박?원눈꼬락데기가한등훈을얼매나시버댓길래댓글이가관이다황처기리얼마안나믄틀따기,"
				zuak****
			",799,1,2
2024-03-27 20:16,금투세  없앱시다 ,"
				iske****
			",929,13,8
2024-03-27 20:08,24만방어하믄45깐다 ㅡ손혜원독사ㅡㅡ조구기 아조캐저슬만들어뿌네,"
				zuak****
			",801,0,0
2024-03-27 18:47,찢재맹150석도 어렙다고엄살 200석말하는아그는공천취소한다고엄포,"
				zuak****
			",1032,0,23
2024-03-27 18:22,현대타 리포트,"
				miin****
			",907,0,2
2024-03-27 17:56,어떻게 아직도 전고점 못뚫었냐 ㅋㅋㅋㅋ,"
				chla****
			",949,3,3
2024-03-27 17:53,6천원 위로는 절대 안보내겠다는 ,"
				ejsw****
			",1016,3,0
2024-03-27 17:54,6천원 위로는 절대 안보내겠다는,"
				lees****
			",805,0,1
2024-03-27 17:49,2분기3분기 배?은,"
				vvin****
			",1086,2,3
2024-03-27 17:52,2분기3분기 배?은,"
				lees****
			",889,0,4
2024-03-27 17:18,분기배당,"
				jt******
			",1622,9,2
2024-03-27 17:11,17만원 다음주에 사세요,"
				leem****
			",1078,2,8
2024-03-27 16:40,배당 한다 안한다 공시를 제대로 안하나?,"
				vers****
			",1107,1,1
2024-03-27 16:17,1분기 배당공시 없네?,"
				fu******
			",2307,4,0
2024-03-27 15:50,주주총회 결과,"
				fuwa****
			",2231,0,11
2024-03-27 15:50,이베스트 김원규 의성에서온노비가,"
				milk****
			",961,0,0
2024-03-27 15:44,다음주 17오면 1차진입,"
				leem****
			",1358,7,11
2024-03-27 15:36,6월말 70만원 나만 보이냐?,"
				sayd****
			",1495,4,8
2024-03-27 15:34,개인 22만2천주 수익 실현!,"
				psk1****
			",1081,4,3
2024-03-27 15:32,오늘도 OOO만 치다 결국 장막판 다 밀어 버리넹 ㅋㅋㅋㅋㅋㅋㅋ,"
				kaja****
			",1046,2,0
2024-03-27 15:32,장막판에 찍어 누르네,"
				rohj****
			",1020,1,0
2024-03-27 15:23,주가가 더 못오르게  찍어누른다,"
				pjyy****
			",926,0,0
2024-03-27 15:21,230000만안까지믄450000까지네,"
				zuak****
			",1043,1,1
2024-03-27 15:21,줄줄흐른다,"
				leem****
			",1084,0,4
2024-03-27 15:20,개잡주 동호가에 보합으로 간다,"
				my******
			",943,1,0
2024-03-27 15:17,신한새끼들은  진짜 ㅋㅋㅋ,"
				ejsw****
			",964,1,0
2024-03-27 15:15,그만좀 흘러라 ㅡㅡ아오,"
				vvin****
			",963,2,0
2024-03-27 15:15,동시호가 장난질 그만좀~,"
				j714****
			",934,0,0
2024-03-27 15:15,또  막판에  ㅈㄹ1 앰뱅하네,"
				west****
			",944,3,0
2024-03-27 15:13,7천원에 ,"
				kell****
			",845,0,0
2024-03-27 14:37,박스권 단타 실적 괜춘하네요 ㅋㅋ,"
				park****
			",1103,1,1
2024-03-27 14:27,오늘도 5%먹고 오후는 구경하니 좋네요 ㅋㅋ,"
				huma****
			",917,0,1
2024-03-27 14:19,부산경남 사람들은 정신차리라,"
				nouv****
			",1197,18,22
2024-03-27 14:10,볼티모어항 마비 수혜,"
				icma****
			",1091,4,2
2024-03-27 14:10,빠따길게잡어,"
				tmdd****
			",1142,2,1
2024-03-27 14:07,오늘이 1분기 배당기준일이네요.,"
				uihy****
			",1739,6,2
2024-03-27 13:56,1분기 배당이 있는 건가요?,"
				pt******
			",1550,3,1
2024-03-27 13:50,든든하다 혔냐 안혔냐,"
				chtk****
			",1184,1,1
2024-03-27 13:47,<금투세 도입되면 한국주식 사망선고다>,"
				heav****
			",1055,5,3
2024-03-27 13:36,앞으로,"
				chon****
			",1356,8,0
2024-03-27 13:26,배당금 언제입금인가요?,"
				perp****
			",1885,0,1
2024-03-27 13:13,3개월동안 24~25네,"
				dd******
			",1284,2,1
2024-03-27 12:53,주린이에요..선거 전후로 장세가 크게 달라질까요?,"
				revi****
			",1030,0,0
2024-03-27 12:38,1분기 배당락 내일인가요 모레인가요?,"
				gunh****
			",2003,2,5
2024-03-27 12:26,25만원은 매우 중요한 지점. 박스권에서 횡보 중.,"
				ajon****
			",1395,13,0
2024-03-27 12:10,거래량 ,"
				pj******
			",1128,2,0
2024-03-27 12:07,30만은 온다.,"
				nanj****
			",1578,7,3
2024-03-27 12:03,이베스트 원규 의성에서 온 노비,"
				milk****
			",916,0,0
2024-03-27 12:02,국회 충청도로 이전하고 산업은행부산으로이전,"
				ksen****
			",1032,1,0
2024-03-27 10:59,오후에 다 상승 예감,"
				fuwa****
			",1023,0,0
2024-03-27 10:59,"“현대차, 1분기 호실적 기대 합당” 메리츠증권","
				forc****
			",1236,2,0
2024-03-27 10:59,볼티모어 항구..  ,"
				dooh****
			",1123,1,0
2024-03-27 10:16,OOO,"
				tkdc****
			",1034,0,0
2024-03-27 10:06,"현대차, 여기 한번 보면 이렇게 말하던데","
				pe******
			",1043,0,2
2024-03-27 10:05,신규채용 한단다.,"
				unde****
			",1398,3,1
2024-03-27 10:03,경제위기 저출산,"
				moon****
			",1145,7,1
2024-03-27 10:00,외인,"
				tkdc****
			",1004,0,0
2024-03-27 9:57,갈아탔습니다   ~   넥슨게임즈로 ,"
				can3****
			",988,0,1
2024-03-27 9:54,배당,"
				ysde****
			",1830,1,1
2024-03-27 9:51,맨 앞자리는 언제바꾸나요,"
				webb****
			",1152,2,0
2024-03-27 9:46,기회줄때 던져라,"
				pjyy****
			",1085,0,1
2024-03-27 9:42,숨넘어간다,"
				inga****
			",1268,6,1
2024-03-27 9:36,거래량꼬라지바라,"
				wnql****
			",1041,0,0
2024-03-27 9:36,68조투자도,"
				pj******
			",1164,2,0
2024-03-27 9:29,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ오르는꼴ㅋㅋ,"
				wnql****
			",1179,1,0
2024-03-27 9:22,퇴근해라 현대차 오늘 끝,"
				dnlt****
			",1187,3,0
2024-03-27 9:16,오픈AI 동영상제작자동편집전세계사용자수급증가,"
				mlpm****
			",1164,0,0
2024-03-27 9:16,?,"
				puon****
			",981,0,1
2024-03-27 8:30,자사주소각과 분기배당 !!!!!,"
				dmle****
			",1653,20,0
2024-03-27 8:25,안티 들이 왔다.. 그럼오늘은?,"
				wook****
			",1050,0,0
2024-03-27 7:45,볼거없다,"
				wnql****
			",1313,0,6
2024-03-27 5:14,신형 카니발에서 ,"
				slee****
			",1282,0,1
2024-03-27 3:50,세력은 수소차로 해먹고 애플카로 해먹고,"
				koko****
			",1647,2,2
2024-03-27 3:10,◆윤석열의 의도◆,"
				bumj****
			",1549,1,9
2024-03-27 2:25,현대차 사장 장재훈도 간첩,"
				bumj****
			",1418,0,0
2024-03-27 1:30,◆암살범 서정욱◆,"
				bumj****
			",1488,0,0
2024-03-27 1:25,◆현대차의 문제◆,"
				bumj****
			",1565,0,3
2024-03-27 1:17,◆나이대별 암살방식◆,"
				bumj****
			",1476,0,0
2024-03-26 23:59,◆◆삼성 주식의 본질◆◆,"
				bumj****
			",1209,0,1
2024-03-26 22:33,현대차 본주와 우선주,"
				quwe****
			",841,14,0
2024-03-26 21:16,주가가안가는건,"
				wnql****
			",809,1,0
2024-03-26 21:01,분기배당 예상금액과 시기 대략이라도 알 수 있을까요?,"
				jsch****
			",1240,10,1
2024-03-26 20:44,기아도 pbr 1넘었는데,"
				kth9****
			",1044,4,0
2024-03-26 20:41,현대차 전망,"
				s200****
			",771,0,3
2024-03-26 20:36,금투세 폐지,"
				w323****
			",731,1,1
2024-03-26 19:22,여러분!    검찰 독재요???  패륜 전과자  독재요??,"
				bles****
			",840,11,10
2024-03-26 19:09,칵,"
				sson****
			",740,1,0
2024-03-26 18:28,대검찰청 예규에 따라 국민정보를 수집했다..,"
				kig0****
			",850,6,6
2024-03-26 18:14,징그럽다,"
				cs10****
			",889,5,2
2024-03-26 17:53,"금일 1,000원 상승!","
				psk1****
			",886,5,1
2024-03-26 17:15,ㅣ예수 ㅎ ㅏ나님 야훼의 ,"
				true****
			",811,0,3
2024-03-26 16:47,지금 현대차는 정의선이나 소각,"
				grea****
			",1362,8,6
2024-03-26 16:45,0.42% ??,"
				ryu7****
			",939,1,1
2024-03-26 16:22,<금투세 도입되면 한국주식 사망선고다.>,"
				heav****
			",988,7,4
2024-03-26 16:12,소각 궁금한거,"
				tjdr****
			",1093,1,1
2024-03-26 16:12,동시호가만 가면 쳐 내리네~,"
				j714****
			",952,1,0
2024-03-26 16:05,[삭제된 게시물의 답글]세상에 투자할 곳은 널리고 널렸다.,"
				j714****
			",763,2,0
2024-03-26 15:59,현 차 ,"
				appl****
			",851,0,2
2024-03-26 15:44,지금현대차보면 기아.모비스.우선주통틀어 제일 안좋다,"
				grea****
			",1284,3,4
2024-03-26 15:41,으유~,"
				os******
			",927,2,0
2024-03-26 15:39,현대차야.,"
				bigl****
			",831,0,0
2024-03-26 15:35,개인 5만3천주 수익 실현!,"
				psk1****
			",1227,2,6
2024-03-26 15:34,6월말 70만원 나만 보이냐?,"
				sayd****
			",1282,5,3
2024-03-26 15:37,6월말 70만원 나만 보이냐?,"
				j714****
			",767,1,1
2024-03-26 15:33,주식못하는 사람들이 이런주식 들고있는거지,"
				uhch****
			",942,4,1
2024-03-26 15:32,아 ~   천원,"
				j714****
			",892,1,1
2024-03-26 15:30,절대사면 안되는 주식을 샀구나...,"
				uhch****
			",940,5,2
2024-03-26 15:27,구조적으로갈수가없다 거지개미떼가 조금만 올라도 팔아쳐먹으려고 하지 기관놈들은 공매도쳐놔서 무조건 내려야하지,"
				grea****
			",1096,2,1
2024-03-26 15:29,구조적으로갈수가없다 거지개미떼가 조금만 올라도 팔아쳐먹으려고 하지 기관놈들은 공매도쳐놔서 무조건 내려야하지,"
				j714****
			",815,1,1
2024-03-26 15:26,뭐이딴,"
				ap******
			",890,2,1
2024-03-26 15:26,... 오늘도 안오르네 ,"
				myhe****
			",794,0,0
2024-03-26 15:25,팔고싶다ㆍ너무지루해서,"
				inga****
			",805,0,0
2024-03-26 15:21,거래소에서 없어져야 할주식 넘버원,"
				uhch****
			",874,2,1
2024-03-26 15:19,아 짜증나네 ,"
				myhe****
			",883,1,0
2024-03-26 15:19,25만~현차?  셰!셰!,"
				bles****
			",912,4,1
2024-03-26 15:14,개미가 벌써 3일째  사재끼네`~~,"
				uhch****
			",789,0,0
2024-03-26 15:10,주가하곤 아무 상관없는광고 그만해~,"
				j714****
			",880,2,0
2024-03-26 15:10,개미가 좋다고 사재끼는데,"
				uhch****
			",866,3,0
2024-03-26 15:08,주가꼬락서니가 딱 정의선 같네,"
				uhch****
			",857,1,0
2024-03-26 15:07,ㅅㅂㄹ 슬슬 내리가네~,"
				j714****
			",858,2,0
2024-03-26 15:04,까라마이싱,"
				a199****
			",745,0,0
2024-03-26 15:00,조루 언제 벗어나냐,"
				meca****
			",980,3,0
2024-03-26 15:03,조루 언제 벗어나냐,"
				j714****
			",729,1,0
2024-03-26 14:54,한화가 자리잡았네,"
				inpy****
			",848,1,0
2024-03-26 14:28,이런 말씀드려서 조금 그렇지만...,"
				ryu7****
			",1023,9,0
2024-03-26 14:17,증권가들 목표주가 높이고,"
				pj******
			",956,5,2
2024-03-26 14:17,폭등시키자,"
				best****
			",795,0,2
2024-03-26 13:45,개잡주,"
				oran****
			",898,2,1
2024-03-26 13:19,현차 ? 국내장은,"
				rkff****
			",978,3,1
2024-03-26 13:07,찢재명이 꿈꾸는 범죄세계!,"
				kc******
			",936,4,6
2024-03-26 12:43,현대차는 최근한달간 코스피내에서 압도적으로 외국인이 가장많이 매수한종목이다 그렁데 주가는 왜 맨날이모양일까. 기아나모비스만 봐도 현개차보다 반도,"
				grea****
			",1045,3,2
2024-03-26 12:39,금투세를 폐지해야하는 이유,"
				fide****
			",961,3,1
2024-03-26 12:29,배당금몇푼가불해서 현차본사정문앞에 서,"
				danh****
			",953,1,0
2024-03-26 12:28,대부분의 개미들은 돈을 잃는다,"
				iamm****
			",841,0,1
2024-03-26 12:24,빠질땐모비스보다 더빠지고 오르땐절반,"
				danh****
			",958,2,0
2024-03-26 12:22,배당금 언제들어오나요,"
				cen0****
			",865,0,1
2024-03-26 12:18,가야지.,"
				hihi****
			",939,3,0
2024-03-26 12:17,[ 2025 ]내년 주식투자 중과세 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,"
				jeeh****
			",968,4,3
2024-03-26 11:41,배당금,"
				kiss****
			",1611,2,2
2024-03-26 11:29,딸다리만치네 아주 ,"
				kaja****
			",869,0,0
2024-03-26 11:26,돔황챠,"
				yong****
			",864,0,0
2024-03-26 11:19,거래량이,"
				pj******
			",927,0,0
2024-03-26 11:00,또개미새끼들 매도하고 못가게하네 왜 이종목만 거지개미새끼들이 있어 종목다망치네,"
				grea****
			",1414,6,0
2024-03-26 11:03,또개미새끼들 매도하고 못가게하네 왜 이종목만 거지개미새끼들이 있어 종목다망치네,"
				lees****
			",838,0,2
2024-03-26 11:06,또개미새끼들 매도하고 못가게하네 왜 이종목만 거지개미새끼들이 있어 종목다망치네,"
				grea****
			",813,1,0
2024-03-26 11:10,또개미새끼들 매도하고 못가게하네 왜 이종목만 거지개미새끼들이 있어 종목다망치네,"
				j714****
			",812,0,0
2024-03-26 10:54,형들 밸류업으로 오후장 폭등할거같아,"
				ss******
			",1095,3,2
2024-03-26 10:48,지독히 무겁네 .엣 모비스와 차이가발어자네,"
				danh****
			",879,0,0
2024-03-26 10:45,인버스 타라 ㅋ,"
				oran****
			",1018,1,1
2024-03-26 10:44,지금 종목 잡아보실분?,"
				hyan****
			",857,0,3
2024-03-26 10:32,신한쪽바리 정신대,"
				best****
			",1028,3,0
2024-03-26 10:27,밸류업으로 가자,"
				ss******
			",916,0,2
2024-03-26 10:26,1분기 배당 언제 발표하나요?,"
				21co****
			",1038,0,0
2024-03-26 10:17,"속보ㄷㄷㄷ 기아에서 고급브랜드 BMW,벤츠 디자이너 영입 ㄷㄷㄷ","
				fedo****
			",985,0,0
2024-03-26 10:16,신한 쪽바리 죽이자,"
				best****
			",852,0,0
2024-03-26 10:03,◆◆◆선거국민테러◆◆◆,"
				bumj****
			",863,0,0
2024-03-26 9:50,형님들 자사주 소각인데,"
				pwoe****
			",1455,1,0
2024-03-26 9:49,뒷방에,"
				kd******
			",859,0,0
2024-03-26 9:44,ㅋㅋㅋ 주가꼬락서니하고는,"
				uhch****
			",1049,1,0
2024-03-26 9:44,매수가 없는데 어떻게 오르냐ㅋㅋ,"
				dnlt****
			",876,0,0
2024-03-26 9:43,시세표츌끝이?ㅋㅋㅋ,"
				wnql****
			",856,0,0
2024-03-26 9:42,매수 금지,"
				pjyy****
			",1012,1,0
2024-03-26 9:41,현대차 끝난 이유,"
				dnlt****
			",1053,1,1
2024-03-26 9:39,종가는ㅋㅋㅋㅋ,"
				wnql****
			",994,1,0
2024-03-26 9:34,신한 쪽바리 정신대,"
				best****
			",994,2,0
2024-03-26 9:28,모비스도 오르는데 넌 뭐하냐,"
				myhe****
			",867,0,0
2024-03-26 9:26,말하니잘몬하믄   지역구의원 10표 나라간다,"
				zuak****
			",982,2,2
2024-03-26 9:24,착각하는게,"
				puon****
			",1045,2,0
2024-03-26 9:21,주알못 인데요,"
				capt****
			",915,0,0
2024-03-26 9:17,개미야,"
				pj******
			",984,1,0
2024-03-26 9:16,개미 단타층,"
				kd******
			",867,0,0
2024-03-26 9:17,[삭제된 게시물의 답글]25 다시 가즈아~,"
				fuwa****
			",833,0,0
2024-03-26 9:14,낼까지 오름,"
				fuwa****
			",899,0,0
2024-03-26 9:09,개미들,"
				kim0****
			",906,0,2
2024-03-26 9:02,낼까지 들고 있어야,"
				fuwa****
			",1169,2,0
2024-03-26 8:57,이거 얼마까지 빠질까나,"
				mrp2****
			",925,0,3
2024-03-26 8:51,추세 이탈,"
				pjyy****
			",1026,2,1
2024-03-26 8:31,뽀빠이 이상룡씨가 방송에서..,"
				kig0****
			",1077,3,4
2024-03-26 7:49,■금투세폐지 안되면 주식 폭락…국부유출 경제 폭망할수 있으니 국민의힘한테 투표 바랍니다,"
				kim5****
			",1151,14,1
2024-03-26 7:44,개미의눈물 ,"
				scan****
			",1005,0,0
2024-03-26 7:13,세상이 변했습니다.~!!,"
				k3or****
			",1240,0,3
2024-03-26 7:09,직장생활에 충실히,"
				yong****
			",1014,0,3
2024-03-26 7:28,[삭제된 게시물의 답글]오늘도 외놈 기관 많이팔어라~~,"
				dd******
			",899,4,1
2024-03-26 8:53,[삭제된 게시물의 답글]오늘도 외놈 기관 많이팔어라~~,"
				asdz****
			",817,0,0
2024-03-26 6:46,불법은 토론이 아닌 수사와 처벌의 대상!!!,"
				ho******
			",1132,1,2
2024-03-26 5:13,정권과 공권력형 피동형 범죄의 실태,"
				bumj****
			",1083,0,0
2024-03-26 4:03,삼성의 부실주식으로 부실자산 감춘 PBR사기,"
				bumj****
			",1211,0,0
2024-03-26 0:52,10%만 빠져도 21만대네 ㅋㅋㅋ,"
				koko****
			",1547,1,1
2024-03-26 0:30,계속어려워만하지말고...,"
				rock****
			",1739,2,0
2024-03-26 0:13,<금투세 도입되면 한국주식 사망선고다>,"
				heav****
			",1652,5,1
2024-03-25 23:25,진짜 주주들,"
				kkkj****
			",610,1,0
2024-03-25 21:24,h 선동질 그만해라 기자야!GTX안들어가는 동네는 상대적으로 어떻게 되겠나?  그만 울거 먹어라,"
				zuak****
			",716,1,2
2024-03-25 20:58,환율 13440원과 환율 1080원,"
				milk****
			",783,1,3
2024-03-25 19:48,금투세 폐지,"
				w323****
			",1142,14,2
2024-03-25 19:27,많이들사거라,"
				zuak****
			",878,1,1
